system,case_id,task_id,split,has_defect,trap_id,spec_visible,trap_class,detected,detected_lenient,false_alarm,tests_emitted,sound_counterexamples,unsound_claims,flakes,reported_verdict,llm_calls,input_tokens,output_tokens,usd,wall_ms,error
agent_plus_oracle,full_jitter_backoff__t20,full_jitter_backoff,test,0,,,,0,0,0,1,0,0,0,CLEAN,12,23704,4488,0.138432,4748,
agent_plus_oracle,full_jitter_backoff__t22,full_jitter_backoff,test,1,"full_jitter_backoff::schedule(2100, 1e-300, 1e+300, <function _make_rand.<locals>.rand >)",0,algorithm-identity/formula-substitution,0,0,0,0,0,0,0,CLEAN,12,23708,3970,0.130674,2,
agent_plus_oracle,full_jitter_backoff__t42,full_jitter_backoff,test,1,"full_jitter_backoff::schedule(2100, 1e-300, 1e+300, <function _make_rand.<locals>.rand >)",0,algorithm-identity/formula-substitution,0,0,0,0,0,0,0,CLEAN,12,23708,3970,0.130674,2,
agent_plus_oracle,full_jitter_backoff__t46,full_jitter_backoff,test,1,"full_jitter_backoff::schedule(2100, 1e-300, 1e+300, <function _make_rand.<locals>.rand >)",0,algorithm-identity/formula-substitution,0,0,0,0,0,0,0,CLEAN,8,16708,3130,0.097074,2,
agent_plus_oracle,full_jitter_backoff__v10,full_jitter_backoff,test,0,,,,0,0,0,0,0,0,0,CLEAN,6,15524,2968,0.091092,2,
agent_plus_oracle,full_jitter_backoff__v11,full_jitter_backoff,test,0,,,,0,0,0,0,0,0,0,CLEAN,8,18850,3046,0.102240,2,
agent_plus_oracle,full_jitter_backoff__v12,full_jitter_backoff,test,1,"full_jitter_backoff::schedule(0, 1e-300, -1.0, <function _make_rand.<locals>.rand >)",0,algorithm-identity/formula-substitution,1,1,0,1,1,0,0,DEFECT,8,17959,2341,0.088992,2739,
agent_plus_oracle,http_range_resolve__t20,http_range_resolve,test,1,"http_range_resolve::resolve_range('bytes= ,0-1', 3)",0,boundary/off-by-one,1,1,0,2,2,0,0,DEFECT,12,33140,4774,0.171030,5865,
agent_plus_oracle,http_range_resolve__t21,http_range_resolve,test,0,,,,1,1,1,2,2,0,0,DEFECT,10,24954,3542,0.127992,5512,
agent_plus_oracle,http_range_resolve__t40,http_range_resolve,test,1,"http_range_resolve::resolve_range('bytes= ,0-1', 3)",0,boundary/off-by-one,1,1,0,2,2,0,0,DEFECT,12,33140,4774,0.171030,5624,
agent_plus_oracle,http_range_resolve__v0,http_range_resolve,test,1,"http_range_resolve::resolve_range('bytes= ,0-1', 3)",0,boundary/off-by-one,1,1,0,1,1,0,0,DEFECT,13,44363,3332,0.183069,3270,
agent_plus_oracle,http_range_resolve__v1,http_range_resolve,test,0,,,,0,1,1,2,1,1,0,DEFECT,8,24196,2534,0.110598,5644,
agent_plus_oracle,http_range_resolve__v2,http_range_resolve,test,0,,,,0,0,1,1,0,1,0,DEFECT,9,29728,3678,0.144354,2726,
agent_plus_oracle,iso_week_date__t20,iso_week_date,test,0,,,,0,0,0,0,0,0,0,CLEAN,12,21974,3696,0.121362,2,
agent_plus_oracle,iso_week_date__v0,iso_week_date,test,0,,,,0,0,0,0,0,0,0,CLEAN,4,9468,1188,0.046224,2,
agent_plus_oracle,iso_week_date__v1,iso_week_date,test,0,,,,0,0,0,0,0,0,0,CLEAN,6,14664,2148,0.076212,2,
agent_plus_oracle,keyset_paginate__t20,keyset_paginate,test,0,,,,1,1,1,1,1,0,0,DEFECT,10,19381,2816,0.100383,2693,
agent_plus_oracle,rollout_bucketing__t20,rollout_bucketing,test,0,,,,0,0,0,0,0,0,0,CLEAN,8,15740,1822,0.074550,2,
agent_plus_oracle,rollout_bucketing__v0,rollout_bucketing,test,0,,,,0,0,0,0,0,0,0,CLEAN,8,19670,3110,0.105660,2,
agent_plus_oracle,rollout_bucketing__v1,rollout_bucketing,test,0,,,,0,0,0,0,0,0,0,CLEAN,8,19784,2886,0.102642,2,
agent_plus_oracle,token_bucket__t20,token_bucket,test,0,,,,0,0,0,0,0,0,0,CLEAN,8,18888,3738,0.112734,2,
baseline_agent,allocate_money__t21,allocate_money,test,0,,,,0,0,0,0,0,0,0,CLEAN,6,12894,1758,0.065052,147,
baseline_agent,allocate_money__v0,allocate_money,test,0,,,,0,0,0,0,0,0,0,CLEAN,4,10534,1598,0.055572,109,
baseline_agent,allocate_money__v1,allocate_money,test,0,,,,0,0,0,0,0,0,0,CLEAN,3,7766,851,0.036063,55,
baseline_agent,csv_rfc4180__t20,csv_rfc4180,test,0,,,,0,0,0,1,0,0,0,DEFECT,6,12332,3135,0.084021,140,
baseline_agent,csv_rfc4180__v0,csv_rfc4180,test,0,,,,0,0,0,0,0,0,0,CLEAN,4,11852,1286,0.054846,92,
baseline_agent,csv_rfc4180__v1,csv_rfc4180,test,0,,,,0,0,0,0,0,0,0,CLEAN,3,8460,1270,0.044430,65,
baseline_agent,currency_quantize__t24,currency_quantize,test,0,,,,1,1,1,1,1,0,0,DEFECT,5,10778,1578,0.056004,118,
baseline_agent,currency_quantize__v11,currency_quantize,test,0,,,,1,1,1,1,1,0,0,DEFECT,6,16052,1859,0.076041,127,
baseline_agent,currency_quantize__v12,currency_quantize,test,0,,,,0,0,1,1,0,1,0,DEFECT,6,15154,1859,0.073347,129,
baseline_agent,discount_stacking__t20,discount_stacking,test,0,,,,0,1,1,3,2,1,0,DEFECT,2,5170,1413,0.036705,27,
baseline_agent,discount_stacking__v0,discount_stacking,test,0,,,,0,0,0,1,0,0,0,DEFECT,6,20290,3156,0.108210,88,
baseline_agent,discount_stacking__v10,discount_stacking,test,0,,,,1,1,1,1,1,0,0,DEFECT,5,16316,1922,0.077778,123,
baseline_agent,discount_stacking__v11,discount_stacking,test,1,"discount_stacking::(found by authoritative selftest, not by fuzzing)",1,arithmetic/rounding,1,1,0,2,2,0,0,DEFECT,4,12861,1316,0.058323,88,
baseline_agent,discount_stacking__v12,discount_stacking,test,1,"discount_stacking::(found by authoritative selftest, not by fuzzing)",1,arithmetic/rounding,0,1,0,2,1,1,0,DEFECT,6,21052,2121,0.094971,139,
baseline_agent,full_jitter_backoff__t20,full_jitter_backoff,test,0,,,,0,0,0,1,0,0,0,DEFECT,6,11852,2244,0.069216,156,
baseline_agent,full_jitter_backoff__t22,full_jitter_backoff,test,1,"full_jitter_backoff::schedule(2100, 1e-300, 1e+300, <function _make_rand.<locals>.rand >)",0,algorithm-identity/formula-substitution,0,0,0,0,0,0,0,CLEAN,6,11854,1985,0.065337,223,
baseline_agent,full_jitter_backoff__t42,full_jitter_backoff,test,1,"full_jitter_backoff::schedule(2100, 1e-300, 1e+300, <function _make_rand.<locals>.rand >)",0,algorithm-identity/formula-substitution,0,0,0,0,0,0,0,CLEAN,6,11854,1985,0.065337,6,
baseline_agent,full_jitter_backoff__t46,full_jitter_backoff,test,1,"full_jitter_backoff::schedule(2100, 1e-300, 1e+300, <function _make_rand.<locals>.rand >)",0,algorithm-identity/formula-substitution,0,0,0,0,0,0,0,CLEAN,4,8354,1565,0.048537,104,
baseline_agent,full_jitter_backoff__v10,full_jitter_backoff,test,0,,,,0,0,0,0,0,0,0,CLEAN,3,7762,1484,0.045546,71,
baseline_agent,full_jitter_backoff__v11,full_jitter_backoff,test,0,,,,0,0,0,0,0,0,0,CLEAN,4,9425,1523,0.051120,95,
baseline_agent,full_jitter_backoff__v12,full_jitter_backoff,test,1,"full_jitter_backoff::schedule(0, 1e-300, -1.0, <function _make_rand.<locals>.rand >)",0,algorithm-identity/formula-substitution,1,1,0,1,1,0,0,DEFECT,3,7114,1093,0.037737,61,
baseline_agent,http_range_resolve__t20,http_range_resolve,test,1,"http_range_resolve::resolve_range('bytes= ,0-1', 3)",0,boundary/off-by-one,1,1,0,2,2,0,0,DEFECT,5,14986,2326,0.079848,316,
baseline_agent,http_range_resolve__t21,http_range_resolve,test,0,,,,1,1,1,2,2,0,0,DEFECT,4,10892,1701,0.058191,136,
baseline_agent,http_range_resolve__t40,http_range_resolve,test,1,"http_range_resolve::resolve_range('bytes= ,0-1', 3)",0,boundary/off-by-one,1,1,0,2,2,0,0,DEFECT,5,14986,2326,0.079848,5,
baseline_agent,http_range_resolve__v0,http_range_resolve,test,1,"http_range_resolve::resolve_range('bytes= ,0-1', 3)",0,boundary/off-by-one,1,1,0,1,1,0,0,DEFECT,6,20979,1635,0.087462,248,
baseline_agent,http_range_resolve__v1,http_range_resolve,test,0,,,,0,1,1,2,1,1,0,DEFECT,3,9694,1205,0.047157,113,
baseline_agent,http_range_resolve__v2,http_range_resolve,test,0,,,,0,0,1,1,0,1,0,DEFECT,4,13661,1798,0.067953,126,
baseline_agent,iso_week_date__t20,iso_week_date,test,0,,,,0,0,0,0,0,0,0,CLEAN,6,10987,1848,0.060681,132,
baseline_agent,iso_week_date__v0,iso_week_date,test,0,,,,0,0,0,0,0,0,0,CLEAN,2,4734,594,0.023112,37,
baseline_agent,iso_week_date__v1,iso_week_date,test,0,,,,0,0,0,0,0,0,0,CLEAN,3,7332,1074,0.038106,72,
baseline_agent,keyset_paginate__t20,keyset_paginate,test,0,,,,1,1,1,1,1,0,0,DEFECT,4,8313,1333,0.044934,234,
baseline_agent,rollout_bucketing__t20,rollout_bucketing,test,0,,,,0,0,0,0,0,0,0,CLEAN,4,7870,911,0.037275,72,
baseline_agent,rollout_bucketing__v0,rollout_bucketing,test,0,,,,0,0,0,0,0,0,0,CLEAN,4,9835,1555,0.052830,86,
baseline_agent,rollout_bucketing__v1,rollout_bucketing,test,0,,,,0,0,0,0,0,0,0,CLEAN,4,9892,1443,0.051321,149,
baseline_agent,token_bucket__t20,token_bucket,test,0,,,,0,0,0,0,0,0,0,CLEAN,4,9444,1869,0.056367,216,
baseline_direct,allocate_money__t21,allocate_money,test,0,,,,0,0,0,6,0,0,0,DEFECT,1,1647,1172,0.022521,2,
baseline_direct,allocate_money__v0,allocate_money,test,0,,,,0,0,0,6,0,0,0,DEFECT,1,2208,950,0.020874,2,
baseline_direct,allocate_money__v1,allocate_money,test,0,,,,0,0,0,6,0,0,0,DEFECT,1,2165,1047,0.022200,2,
baseline_direct,csv_rfc4180__t20,csv_rfc4180,test,0,,,,0,0,0,6,0,0,0,DEFECT,1,1643,761,0.016344,2,
baseline_direct,csv_rfc4180__v0,csv_rfc4180,test,0,,,,0,0,0,6,0,0,0,DEFECT,1,2394,922,0.021012,2,
baseline_direct,csv_rfc4180__v1,csv_rfc4180,test,0,,,,0,0,0,6,0,0,0,DEFECT,1,2321,982,0.021693,2,
baseline_direct,currency_quantize__t24,currency_quantize,test,0,,,,1,1,1,6,2,0,0,DEFECT,1,1696,924,0.018948,2,
baseline_direct,currency_quantize__v11,currency_quantize,test,0,,,,1,1,1,6,2,0,0,DEFECT,1,2259,1240,0.025377,30,
baseline_direct,currency_quantize__v12,currency_quantize,test,0,,,,1,1,1,4,4,0,0,DEFECT,1,2108,639,0.015909,2,
baseline_direct,discount_stacking__t20,discount_stacking,test,0,,,,0,0,1,6,0,1,0,DEFECT,1,2176,1174,0.024138,28,
baseline_direct,discount_stacking__v0,discount_stacking,test,0,,,,1,1,1,6,2,0,0,DEFECT,1,2739,945,0.022392,26,
baseline_direct,discount_stacking__v10,discount_stacking,test,0,,,,0,1,1,6,3,1,0,DEFECT,1,2824,963,0.022917,32,
baseline_direct,discount_stacking__v11,discount_stacking,test,1,"discount_stacking::(found by authoritative selftest, not by fuzzing)",1,arithmetic/rounding,0,1,0,6,3,1,0,DEFECT,1,2791,1076,0.024513,23,
baseline_direct,discount_stacking__v12,discount_stacking,test,1,"discount_stacking::(found by authoritative selftest, not by fuzzing)",1,arithmetic/rounding,0,1,0,4,3,1,0,DEFECT,1,3084,1066,0.025242,28,
baseline_direct,full_jitter_backoff__t20,full_jitter_backoff,test,0,,,,0,0,0,6,0,0,0,DEFECT,1,1484,1099,0.020937,25,
baseline_direct,full_jitter_backoff__t22,full_jitter_backoff,test,1,"full_jitter_backoff::schedule(2100, 1e-300, 1e+300, <function _make_rand.<locals>.rand >)",0,algorithm-identity/formula-substitution,0,0,0,6,0,0,0,DEFECT,1,1483,1095,0.020874,52,
baseline_direct,full_jitter_backoff__t42,full_jitter_backoff,test,1,"full_jitter_backoff::schedule(2100, 1e-300, 1e+300, <function _make_rand.<locals>.rand >)",0,algorithm-identity/formula-substitution,0,0,0,6,0,0,0,DEFECT,1,1483,1095,0.020874,1,
baseline_direct,full_jitter_backoff__t46,full_jitter_backoff,test,1,"full_jitter_backoff::schedule(2100, 1e-300, 1e+300, <function _make_rand.<locals>.rand >)",0,algorithm-identity/formula-substitution,0,0,0,6,0,0,0,DEFECT,1,1557,1366,0.025161,29,
baseline_direct,full_jitter_backoff__v10,full_jitter_backoff,test,0,,,,0,0,0,6,0,0,0,DEFECT,1,2125,1480,0.028575,28,
baseline_direct,full_jitter_backoff__v11,full_jitter_backoff,test,0,,,,0,0,0,6,0,0,0,DEFECT,1,1855,1243,0.024210,27,
baseline_direct,full_jitter_backoff__v12,full_jitter_backoff,test,1,"full_jitter_backoff::schedule(0, 1e-300, -1.0, <function _make_rand.<locals>.rand >)",0,algorithm-identity/formula-substitution,1,1,0,6,1,0,0,DEFECT,1,1909,1317,0.025482,36,
baseline_direct,http_range_resolve__t20,http_range_resolve,test,1,"http_range_resolve::resolve_range('bytes= ,0-1', 3)",0,boundary/off-by-one,1,1,0,4,4,0,0,DEFECT,1,2479,1040,0.023037,57,
baseline_direct,http_range_resolve__t21,http_range_resolve,test,0,,,,0,1,1,5,4,1,0,DEFECT,1,2332,1130,0.023946,26,
baseline_direct,http_range_resolve__t40,http_range_resolve,test,1,"http_range_resolve::resolve_range('bytes= ,0-1', 3)",0,boundary/off-by-one,1,1,0,4,4,0,0,DEFECT,1,2479,1040,0.023037,1,
baseline_direct,http_range_resolve__v0,http_range_resolve,test,1,"http_range_resolve::resolve_range('bytes= ,0-1', 3)",0,boundary/off-by-one,1,1,0,6,1,0,0,DEFECT,1,3098,1403,0.030339,21,
baseline_direct,http_range_resolve__v1,http_range_resolve,test,0,,,,0,0,1,6,0,1,0,DEFECT,1,2891,920,0.022473,19,
baseline_direct,http_range_resolve__v2,http_range_resolve,test,0,,,,1,1,1,6,1,0,0,DEFECT,1,3060,913,0.022875,19,
baseline_direct,iso_week_date__t20,iso_week_date,test,0,,,,0,0,0,6,0,0,0,DEFECT,1,1426,1229,0.022713,26,
baseline_direct,iso_week_date__v0,iso_week_date,test,0,,,,0,0,1,6,0,1,0,DEFECT,1,2037,1336,0.026151,26,
baseline_direct,iso_week_date__v1,iso_week_date,test,0,,,,0,0,0,6,0,0,0,DEFECT,1,2062,895,0.019611,2,
baseline_direct,keyset_paginate__t20,keyset_paginate,test,0,,,,1,1,1,6,1,0,0,DEFECT,1,1700,1464,0.027060,1,
baseline_direct,rollout_bucketing__t20,rollout_bucketing,test,0,,,,0,0,0,6,0,0,0,DEFECT,1,1536,1030,0.020058,25,
baseline_direct,rollout_bucketing__v0,rollout_bucketing,test,0,,,,0,0,0,6,0,0,0,DEFECT,1,2072,1156,0.023556,25,
baseline_direct,rollout_bucketing__v1,rollout_bucketing,test,0,,,,0,0,0,6,0,0,0,DEFECT,1,2043,1266,0.025119,26,
baseline_direct,token_bucket__t20,token_bucket,test,0,,,,0,0,0,6,0,0,0,DEFECT,1,1855,1413,0.026760,53,
blindspot,allocate_money__t21,allocate_money,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,8,9608,3215,0.077049,11504,
blindspot,allocate_money__v0,allocate_money,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,9,11337,3244,0.082671,12688,
blindspot,allocate_money__v1,allocate_money,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,9,11337,3244,0.082671,13589,
blindspot,csv_rfc4180__t20,csv_rfc4180,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,11,13024,3532,0.092052,19830,
blindspot,csv_rfc4180__v0,csv_rfc4180,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,11,15444,5199,0.124317,15084,
blindspot,csv_rfc4180__v1,csv_rfc4180,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,11,15444,5199,0.124317,15526,
blindspot,currency_quantize__t24,currency_quantize,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,11,13304,3838,0.097482,22400,
blindspot,currency_quantize__v11,currency_quantize,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,11,13733,3245,0.089874,22209,
blindspot,currency_quantize__v12,currency_quantize,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,11,13733,3245,0.089874,21538,
blindspot,discount_stacking__t20,discount_stacking,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,11,13536,4242,0.104238,22763,
blindspot,discount_stacking__v0,discount_stacking,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,12,17262,4567,0.120291,18498,
blindspot,discount_stacking__v10,discount_stacking,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,13,19675,4869,0.132060,20196,
blindspot,discount_stacking__v11,discount_stacking,test,1,"discount_stacking::(found by authoritative selftest, not by fuzzing)",1,arithmetic/rounding,0,0,0,0,0,0,0,NEEDS_HUMAN,13,19675,4869,0.132060,20453,
blindspot,discount_stacking__v12,discount_stacking,test,1,"discount_stacking::(found by authoritative selftest, not by fuzzing)",1,arithmetic/rounding,0,0,0,0,0,0,0,NEEDS_HUMAN,13,19659,4870,0.132027,20216,
blindspot,full_jitter_backoff__t20,full_jitter_backoff,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,11,13683,3357,0.091404,19638,
blindspot,full_jitter_backoff__t22,full_jitter_backoff,test,1,"full_jitter_backoff::schedule(2100, 1e-300, 1e+300, <function _make_rand.<locals>.rand >)",0,algorithm-identity/formula-substitution,0,0,0,0,0,0,0,NEEDS_HUMAN,11,13683,3357,0.091404,19102,
blindspot,full_jitter_backoff__t42,full_jitter_backoff,test,1,"full_jitter_backoff::schedule(2100, 1e-300, 1e+300, <function _make_rand.<locals>.rand >)",0,algorithm-identity/formula-substitution,0,0,0,0,0,0,0,NEEDS_HUMAN,11,13683,3357,0.091404,19449,
blindspot,full_jitter_backoff__t46,full_jitter_backoff,test,1,"full_jitter_backoff::schedule(2100, 1e-300, 1e+300, <function _make_rand.<locals>.rand >)",0,algorithm-identity/formula-substitution,0,0,0,0,0,0,0,NEEDS_HUMAN,11,13683,3357,0.091404,19893,
blindspot,full_jitter_backoff__v10,full_jitter_backoff,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,11,13607,3388,0.091641,24106,
blindspot,full_jitter_backoff__v11,full_jitter_backoff,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,12,15067,3943,0.104346,23826,
blindspot,full_jitter_backoff__v12,full_jitter_backoff,test,1,"full_jitter_backoff::schedule(0, 1e-300, -1.0, <function _make_rand.<locals>.rand >)",0,algorithm-identity/formula-substitution,1,1,0,1,1,0,0,DEFECT,14,19264,4123,0.119637,24133,
blindspot,http_range_resolve__t20,http_range_resolve,test,1,"http_range_resolve::resolve_range('bytes= ,0-1', 3)",0,boundary/off-by-one,0,0,0,0,0,0,0,NEEDS_HUMAN,10,13284,3301,0.089367,19252,
blindspot,http_range_resolve__t21,http_range_resolve,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,10,13284,3301,0.089367,18410,
blindspot,http_range_resolve__t40,http_range_resolve,test,1,"http_range_resolve::resolve_range('bytes= ,0-1', 3)",0,boundary/off-by-one,0,0,0,0,0,0,0,NEEDS_HUMAN,10,13284,3301,0.089367,18091,
blindspot,http_range_resolve__v0,http_range_resolve,test,1,"http_range_resolve::resolve_range('bytes= ,0-1', 3)",0,boundary/off-by-one,0,0,0,0,0,0,0,NEEDS_HUMAN,12,17502,3024,0.097866,21629,
blindspot,http_range_resolve__v1,http_range_resolve,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,11,14687,2877,0.087216,20671,
blindspot,http_range_resolve__v2,http_range_resolve,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,11,14697,3047,0.089796,20507,
blindspot,iso_week_date__t20,iso_week_date,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,11,12747,3194,0.086151,20107,
blindspot,iso_week_date__v0,iso_week_date,test,0,,,,0,0,0,0,0,0,0,CLEAN,11,13320,2963,0.084405,20322,
blindspot,iso_week_date__v1,iso_week_date,test,0,,,,0,0,0,0,0,0,0,CLEAN,11,13320,2963,0.084405,20149,
blindspot,keyset_paginate__t20,keyset_paginate,test,0,,,,0,0,1,1,0,1,0,DEFECT,16,21744,3858,0.121272,26866,
blindspot,rollout_bucketing__t20,rollout_bucketing,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,11,12965,3783,0.095640,23155,
blindspot,rollout_bucketing__v0,rollout_bucketing,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,11,13550,3490,0.093000,22628,
blindspot,rollout_bucketing__v1,rollout_bucketing,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,11,13550,3490,0.093000,22518,
blindspot,token_bucket__t20,token_bucket,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,15,21287,4558,0.132231,22628,
blindspot_search,allocate_money__t21,allocate_money,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,8,11372,3290,0.083466,17965,
blindspot_search,allocate_money__v0,allocate_money,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,9,13353,3566,0.093549,22624,
blindspot_search,allocate_money__v1,allocate_money,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,9,13353,3566,0.093549,22939,
blindspot_search,csv_rfc4180__t20,csv_rfc4180,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,13,19255,4687,0.128070,36061,
blindspot_search,csv_rfc4180__v0,csv_rfc4180,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,11,17712,5447,0.134841,27822,
blindspot_search,csv_rfc4180__v1,csv_rfc4180,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,11,17712,5447,0.134841,28926,
blindspot_search,currency_quantize__t24,currency_quantize,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,11,15824,4267,0.111477,29719,
blindspot_search,currency_quantize__v11,currency_quantize,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,11,16253,3965,0.108234,28955,
blindspot_search,currency_quantize__v12,currency_quantize,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,11,16253,3965,0.108234,27430,
blindspot_search,discount_stacking__t20,discount_stacking,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,12,18275,4923,0.128670,23957,
blindspot_search,discount_stacking__v0,discount_stacking,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,11,18260,4705,0.125355,22002,
blindspot_search,discount_stacking__v10,discount_stacking,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,11,18085,4673,0.124350,24707,
blindspot_search,discount_stacking__v11,discount_stacking,test,1,"discount_stacking::(found by authoritative selftest, not by fuzzing)",1,arithmetic/rounding,0,0,0,0,0,0,0,NEEDS_HUMAN,11,18085,4673,0.124350,24779,
blindspot_search,discount_stacking__v12,discount_stacking,test,1,"discount_stacking::(found by authoritative selftest, not by fuzzing)",1,arithmetic/rounding,0,0,0,0,0,0,0,NEEDS_HUMAN,11,18081,4660,0.124143,25052,
blindspot_search,full_jitter_backoff__t20,full_jitter_backoff,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,15,21437,4786,0.134189,37867,
blindspot_search,full_jitter_backoff__t22,full_jitter_backoff,test,1,"full_jitter_backoff::schedule(2100, 1e-300, 1e+300, <function _make_rand.<locals>.rand >)",0,algorithm-identity/formula-substitution,0,0,0,0,0,0,0,NEEDS_HUMAN,15,21437,4786,0.134189,33665,
blindspot_search,full_jitter_backoff__t42,full_jitter_backoff,test,1,"full_jitter_backoff::schedule(2100, 1e-300, 1e+300, <function _make_rand.<locals>.rand >)",0,algorithm-identity/formula-substitution,0,0,0,0,0,0,0,NEEDS_HUMAN,15,21437,4786,0.134189,33283,
blindspot_search,full_jitter_backoff__t46,full_jitter_backoff,test,1,"full_jitter_backoff::schedule(2100, 1e-300, 1e+300, <function _make_rand.<locals>.rand >)",0,algorithm-identity/formula-substitution,0,0,0,0,0,0,0,NEEDS_HUMAN,15,21437,4786,0.134189,32563,
blindspot_search,full_jitter_backoff__v10,full_jitter_backoff,test,0,,,,0,0,1,1,0,1,0,DEFECT,15,23273,4619,0.135824,37002,
blindspot_search,full_jitter_backoff__v11,full_jitter_backoff,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,13,20766,4321,0.127113,29417,
blindspot_search,full_jitter_backoff__v12,full_jitter_backoff,test,1,"full_jitter_backoff::schedule(0, 1e-300, -1.0, <function _make_rand.<locals>.rand >)",0,algorithm-identity/formula-substitution,1,1,0,1,1,0,0,DEFECT,14,22641,4385,0.133698,18330,
blindspot_search,http_range_resolve__t20,http_range_resolve,test,1,"http_range_resolve::resolve_range('bytes= ,0-1', 3)",0,boundary/off-by-one,0,0,0,0,0,0,0,NEEDS_HUMAN,10,15343,3636,0.100569,17278,
blindspot_search,http_range_resolve__t21,http_range_resolve,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,10,15343,3636,0.100569,17277,
blindspot_search,http_range_resolve__t40,http_range_resolve,test,1,"http_range_resolve::resolve_range('bytes= ,0-1', 3)",0,boundary/off-by-one,0,0,0,0,0,0,0,NEEDS_HUMAN,10,15343,3636,0.100569,16843,
blindspot_search,http_range_resolve__v0,http_range_resolve,test,1,"http_range_resolve::resolve_range('bytes= ,0-1', 3)",0,boundary/off-by-one,0,0,0,0,0,0,0,NEEDS_HUMAN,12,20106,3582,0.114048,18802,
blindspot_search,http_range_resolve__v1,http_range_resolve,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,11,17207,3258,0.100491,22370,
blindspot_search,http_range_resolve__v2,http_range_resolve,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,11,17217,3391,0.102516,22511,
blindspot_search,iso_week_date__t20,iso_week_date,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,11,15267,3637,0.100356,23075,
blindspot_search,iso_week_date__v0,iso_week_date,test,0,,,,0,0,0,0,0,0,0,CLEAN,11,15840,2950,0.091770,22377,
blindspot_search,iso_week_date__v1,iso_week_date,test,0,,,,0,0,0,0,0,0,0,CLEAN,11,15840,2950,0.091770,22531,
blindspot_search,keyset_paginate__t20,keyset_paginate,test,0,,,,0,0,1,1,0,1,0,DEFECT,16,23667,4471,0.133844,30033,
blindspot_search,rollout_bucketing__t20,rollout_bucketing,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,12,17351,4434,0.118563,29264,
blindspot_search,rollout_bucketing__v0,rollout_bucketing,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,11,16070,3551,0.101475,23909,
blindspot_search,rollout_bucketing__v1,rollout_bucketing,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,11,16070,3551,0.101475,22867,
blindspot_search,token_bucket__t20,token_bucket,test,0,,,,0,0,1,1,0,1,0,DEFECT,18,28016,5167,0.159405,23062,
self_tests,allocate_money__t21,allocate_money,test,0,,,,0,0,0,22,0,4,0,CLEAN,0,0,0,0.000000,0,
self_tests,allocate_money__v0,allocate_money,test,0,,,,0,0,0,19,0,0,0,CLEAN,0,0,0,0.000000,0,
self_tests,allocate_money__v1,allocate_money,test,0,,,,0,0,0,19,0,1,0,CLEAN,0,0,0,0.000000,0,
